Date,r_data,rv_data_not_scaled,day_of_week,Mon,Tues,Wed,Thurs,Fri,month_yr,Summer,Autumn,Winter,Spring,Season,RV_sc_sqr
2016-05-18,-0.00738691361869392,4.82761667393807e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.6948105262543214
2010-05-07,-0.0204419398876432,0.000658250737339005,4,0,0,0,0,1,5,0,1,0,0,2,2.5656397590835023
2010-02-02,0.0177872549194724,0.00010951323978606,1,0,1,0,0,0,2,1,0,0,0,1,1.0464857370555034
2016-01-06,-0.0118943135176384,6.37160939615285e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.79822361504486
2016-03-16,0.00148634725873364,4.53714736556769e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.6735835037742307
2008-08-27,0.000738618816455983,9.96958555783227e-05,2,0,0,1,0,0,8,0,0,1,0,3,0.9984781198319905
2015-07-10,0.00384274429699616,7.51364648294487e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.8668129257772331
2000-09-19,-0.0121909664160444,1.97726872723157e-05,1,0,1,0,0,0,9,0,0,0,1,4,0.44466489936035763
2003-11-12,0.000749578397268635,2.95345231482283e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.5434567429725047
2009-12-21,-0.00331501024423098,9.0567504541785e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.9516696093801935
2008-05-13,-0.00271449845408611,6.15005004152917e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.7842225475927843
2000-11-30,-0.000305334190640494,4.56837692592702e-05,3,0,0,0,1,0,11,0,0,0,1,4,0.6758976938802957
2005-02-18,-0.000792269413027569,6.59493825546492e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.2568061186082785
2003-12-02,0.00553652048123432,1.66157900529821e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.4076247054949209
2013-05-08,0.0108310782299714,3.77244245982981e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.6142021214412898
2008-04-18,-0.016312800656566,0.000113060513114555,4,0,0,0,0,1,4,0,1,0,0,2,1.0632991729262042
2013-12-18,-0.00139029253240963,5.04323327869725e-05,2,0,0,1,0,0,12,1,0,0,0,1,0.7101572557326475
2002-04-03,-0.00280853387076441,1.84022685648305e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.428978654070695
2001-03-05,0.00284588961304166,1.56544136458815e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.39565658905016987
2003-08-20,0.000693918776267566,9.86012371298356e-06,2,0,0,1,0,0,8,0,0,1,0,3,0.3140083392679812
2014-01-20,-0.00204189992286707,2.33301612842548e-05,0,1,0,0,0,0,1,1,0,0,0,1,0.48301305659634913
2007-08-07,0.0108861069008981,0.000152452826618578,1,0,1,0,0,0,8,0,0,1,0,3,1.2347178893114736
2014-09-29,-0.00930233813624781,4.77549359301983e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.6910494622687894
2013-08-05,-0.001077628769794,7.15015419083094e-06,0,1,0,0,0,0,8,0,0,1,0,3,0.2673977223319402
2006-08-11,-0.000807885001123054,9.84481931812876e-06,4,0,0,0,0,1,8,0,0,1,0,3,0.3137645505491141
2003-12-19,0.00269479324904687,2.87333910160619e-06,4,0,0,0,0,1,12,1,0,0,0,1,0.16950926528087454
2012-11-29,0.00681747560614454,2.05607143251402e-05,3,0,0,0,1,0,11,0,0,0,1,4,0.45343923876458025
2013-01-31,-0.00366468573214718,2.17407438371425e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.46626970561191833
2006-09-25,0.00062189680523872,2.62601307906328e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.5124463951539985
2014-10-16,0.00176753466615232,8.57217839009864e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.9258605937234093
2013-08-19,-0.000259915742999439,2.33506882778835e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.4832254988913923
2014-06-04,-0.00638071797783013,2.38997866983931e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.48887408090829587
2007-07-03,0.00568368787646634,5.03542130066795e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.7096070250968454
2002-05-02,0.000565249096521114,2.28446407108467e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.47796067527409297
2009-10-05,-0.00619075546670622,0.000109718471433978,0,1,0,0,0,0,10,0,0,0,1,4,1.0474658535435797
2005-09-30,-0.00655007764420468,2.26024230446681e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.4754200568409804
2008-06-13,0.00913401884284681,0.000113956300206883,4,0,0,0,0,1,6,0,0,1,0,3,1.0675031625568283
2000-10-20,0.0134092387982676,1.48120910880388e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.38486479558461567
2009-09-04,0.00133106245188408,8.31257857357193e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.9117334354717902
2014-06-02,0.00470729797949154,1.54576967052472e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.3931627742455686
2013-11-15,0.00859753741088554,2.15288082521795e-05,4,0,0,0,0,1,11,0,0,0,1,4,0.46399146815625286
2003-05-01,-0.00129759962310594,2.2428844920209e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.4735910146973758
2009-01-27,0.0298547229090875,0.000190766036694443,1,0,1,0,0,0,1,1,0,0,0,1,1.3811807872050748
2003-06-23,0.000841206209821976,1.16770430093846e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.34171688587754334
2007-07-02,-0.00185034587255828,2.7086451316774e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.5204464556203069
2001-06-06,0.000321379010873812,2.41008496032527e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.4909261614871701
2000-10-19,-0.0105929893546968,0.000129099323453565,3,0,0,0,1,0,10,0,0,0,1,4,1.1362188321514697
2005-10-28,-0.0113431343262445,4.46665169513719e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.6683301351231433
2011-07-19,-0.000855693360097831,4.24094321539596e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.6512252463929789
2006-09-14,0.0105477007861374,3.4235751386541e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.5851132487522479
2006-03-31,0.0028697785369296,7.50731886779233e-06,4,0,0,0,0,1,3,0,1,0,0,2,0.2739948698021978
2009-07-28,0.00719695973302237,2.92393448631313e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.5407341755717988
2006-03-15,0.00285468635427399,4.22754767797935e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.6501959456947844
2013-02-18,0.0058427469896678,1.78831146476181e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.4228843180778651
2003-12-09,-0.00195533822910221,1.35876888549457e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.3686148241043176
2008-06-16,-0.00119071996803122,7.34311668758782e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.8569198730095959
2013-11-19,-0.00591476937685087,1.88325499794646e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.4339648600919734
2005-09-21,-0.00624091894583145,2.01398903498876e-05,2,0,0,1,0,0,9,0,0,0,1,4,0.44877489178749297
2005-10-06,-0.0214004696903061,0.000159372648114476,3,0,0,0,1,0,10,0,0,0,1,4,1.2624288024062031
2015-09-10,-0.0244506635006498,0.000217986814335075,3,0,0,0,1,0,9,0,0,0,1,4,1.4764376530523564
2015-06-10,0.0013369935823242,3.78613779325005e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.6153159995685185
2015-10-30,-0.00521935841950949,4.15884842643133e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.6448913417337319
2004-12-23,-0.00158844440338513,7.83446620001966e-06,3,0,0,0,1,0,12,1,0,0,0,1,0.27990116469960713
2009-02-03,0.00322576320593626,0.00026799373133458,1,0,1,0,0,0,2,1,0,0,0,1,1.6370514082782495
2015-02-13,0.0230445703493469,2.14797478640119e-05,4,0,0,0,0,1,2,1,0,0,0,1,0.4634624889245288
2014-10-07,-0.00164714201627802,0.000141060705162653,1,0,1,0,0,0,10,0,0,0,1,4,1.187689796043786
2011-01-05,-0.00582550084878974,2.70495308157718e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.5200916343854398
2004-03-11,-0.000117171480596312,2.74642520116663e-05,3,0,0,0,1,0,3,0,1,0,0,2,0.5240634695498848
2010-11-25,0.00190082495657329,2.07302160315375e-05,3,0,0,0,1,0,11,0,0,0,1,4,0.4553044699048923
2015-04-27,0.0082919344163539,3.0410593004238e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.551458003879153
2006-07-13,-0.00855785657434893,4.68648997226064e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.6845794309107337
2005-06-06,0.000953288918713824,2.38433576439439e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.488296607032487
2004-12-30,0.00316166744783253,3.71496502092677e-06,3,0,0,0,1,0,12,1,0,0,0,1,0.1927424452715792
2014-08-22,0.00119704287669009,1.66301363921762e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.40780064237536706
2008-11-04,-0.00151719916261861,0.000433977607349766,1,0,1,0,0,0,11,0,0,0,1,4,2.083212920826304
2013-02-07,0.00299249786250932,1.29369550222364e-05,3,0,0,0,1,0,2,1,0,0,0,1,0.3596797884540692
2008-04-24,-0.0116725226988024,9.88235438010951e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.994100315869053
2007-02-12,-0.000523149371073117,1.2616491565533e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.3551970096373701
2008-05-22,0.000600842914826316,0.000178941184910056,3,0,0,0,1,0,5,0,1,0,0,2,1.3376889956565239
2001-07-02,-0.0149814454992736,9.19266158322632e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.9587836869297641
2004-05-04,0.00262788960561267,2.50719933867878e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.5007194163080537
2012-06-04,-0.019595088673352,0.000171192695276996,0,1,0,0,0,0,6,0,0,1,0,3,1.3084062644186476
2006-01-31,-0.00279550470719414,3.65786691134358e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.6048030184567187
2003-10-13,0.00495671546925891,8.07066214251786e-06,0,1,0,0,0,0,10,0,0,0,1,4,0.28408910824806116
2014-09-22,-0.0129871979328033,2.5045933248955e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.5004591216968175
2006-06-08,-0.0238214371048073,6.33787460782032e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.7961076942110482
2003-02-07,0.0068368071282503,1.05196598648366e-05,4,0,0,0,0,1,2,1,0,0,0,1,0.32434025135398475
2010-09-02,0.00818535489884553,0.000104052879747422,3,0,0,0,1,0,9,0,0,0,1,4,1.0200631340628972
2013-03-22,0.00158280737103667,2.36680313158242e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.4864980094083037
2014-01-16,0.0120600246991387,3.03480877979255e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.550890985567249
2012-03-21,-0.00487029404487416,1.80181850395609e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.4244783273567792
2010-02-17,0.0216786713727082,2.19671483109862e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.4686912449682222
2014-09-03,-0.000427058624351773,1.68975082502433e-05,2,0,0,1,0,0,9,0,0,0,1,4,0.411065788533214
2010-06-10,0.0113342208265621,5.33635153509897e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.7305033562618977
2002-04-15,0.00404605912989986,1.62831686001322e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.403524083545607
2012-09-21,0.00251274361474252,1.27869880476002e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.35758898259874
2001-09-28,0.0161320479709186,0.000111520433641848,4,0,0,0,0,1,9,0,0,0,1,4,1.0560323557630609
2002-01-31,0.00890157667544855,2.84981133158669e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.533836241893213
2005-08-16,0.00485421557830534,9.59153664418768e-06,1,0,1,0,0,0,8,0,0,1,0,3,0.30970206076465945
2000-09-21,-0.000583941622432249,7.66068826803014e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.8752535785719554
2002-03-11,-0.0024130315348323,1.0300482849003e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.3209436531387247
2004-08-18,-0.0020404358091568,5.44148478377566e-06,2,0,0,1,0,0,8,0,0,1,0,3,0.23326990341181308
2011-07-11,-0.0156830526701803,7.88935973935732e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.888220678624255
2002-08-08,0.00851818926480519,3.42143135079253e-05,3,0,0,0,1,0,8,0,0,1,0,3,0.5849300257973197
2010-10-07,0.000954356764047759,2.50632878006472e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.5006324779780792
2006-11-22,0.0162355353099724,2.05270160275966e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.45306750079427016
2009-03-17,0.030442184284027,0.000124439913428355,1,0,1,0,0,0,3,0,1,0,0,2,1.1155263933603499
2015-12-04,-0.014665957861121,1.31283410385995e-05,4,0,0,0,0,1,12,1,0,0,0,1,0.3623305264340765
2006-09-01,-0.0035838471651477,1.1584455166856e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.3403594448058699
2006-07-31,0.00557104504945549,0.000103601916752014,0,1,0,0,0,0,7,0,0,1,0,3,1.017850267731035
2012-08-03,-0.0113198445354659,6.12336437832239e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.7825192891119291
2005-03-23,-0.0149920710080416,3.14809374773984e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.5610787598670831
2011-02-09,0.00294024414912997,1.36251437609922e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.3691225238452972
2002-06-18,0.00369048758143009,3.14143232853792e-05,1,0,1,0,0,0,6,0,0,1,0,3,0.5604848194677462
2011-04-06,0.00260469730304713,1.46050901389731e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.38216606519905844
2008-07-04,0.0166267073757851,8.39611709694822e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.9163032847779288
2002-04-09,-0.00758252551840144,2.83116011874648e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.5320864702984356
2014-04-11,-0.00955183532323822,5.26962783390455e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.7259220229407942
2004-11-03,0.00898911903694,1.33269181071708e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.3650605169991792
2007-06-19,0.00449848974158762,2.21711001957973e-05,1,0,1,0,0,0,6,0,0,1,0,3,0.47086197760912163
2009-09-02,-0.0170677005275994,0.000267403785315691,2,0,0,1,0,0,9,0,0,0,1,4,1.6352485600534588
2016-05-20,0.00523934165684103,2.35487345213387e-05,4,0,0,0,0,1,5,0,1,0,0,2,0.48527038361452374
2007-01-15,0.00618781034884464,1.27062665669782e-05,0,1,0,0,0,0,1,1,0,0,0,1,0.3564585048358111
2015-03-03,-0.004201209901046,0.000103078420450123,1,0,1,0,0,0,3,0,1,0,0,2,1.0152754328265952
2001-09-03,-0.00100795683482957,3.65328651440551e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.6044242313479424
2004-07-02,-0.000707083592594415,9.72861575220409e-06,4,0,0,0,0,1,7,0,0,1,0,3,0.31190728994693423
2013-09-06,0.000481749518236541,3.50031748564894e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.5916348101361971
2013-10-23,-0.0031780466762843,1.39547318819655e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.3735603282197602
2010-08-09,0.00629630965788763,4.1807554881938e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.6465876188262345
2009-01-06,0.0149941568455212,0.000168131255698358,1,0,1,0,0,0,1,1,0,0,0,1,1.2966543706723006
2002-08-06,-0.00787353103304156,0.00015291503165967,1,0,1,0,0,0,8,0,0,1,0,3,1.2365881758276278
2008-01-30,-0.017256409578108,0.000503848190647801,2,0,0,1,0,0,1,1,0,0,0,1,2.2446563003003397
2010-03-10,-2.90454864781964e-05,2.40358642837181e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.4902638502247346
2010-06-25,-0.0149908476676011,9.43378707920426e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.9712768441183111
2003-02-10,-0.00545186126599795,1.9175198567346e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.4378949482164187
2005-11-09,-0.00625511367072562,1.22967674567281e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.35066747007283267
2002-09-25,-0.014009923060172,7.19882701537511e-05,2,0,0,1,0,0,9,0,0,0,1,4,0.8484590158266402
2012-08-15,-0.00255651667474766,3.45534657394044e-05,2,0,0,1,0,0,8,0,0,1,0,3,0.5878219606258718
2006-06-26,2.01411897418069e-05,1.63428541596551e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.40426296095060577
2015-03-30,-0.012552576314139,9.2422834221067e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.9613679536008416
2005-08-22,0.00841438302749253,1.0925596598694e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.3305389023805519
2013-09-16,0.00541901323564353,5.16317336287734e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.7185522502140913
2002-12-13,-0.00553776314103072,1.78021571603665e-05,4,0,0,0,0,1,12,1,0,0,0,1,0.42192602622221
2012-09-13,-0.00501824302872223,1.95823397420063e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.4425193751917118
2013-11-28,0.000274486020090947,2.03445467462519e-05,3,0,0,0,1,0,11,0,0,0,1,4,0.45104929604481037
2001-11-30,0.00236991816212573,1.23392130547265e-05,4,0,0,0,0,1,11,0,0,0,1,4,0.3512721602223339
2009-09-07,0.00425202273940428,5.49761194036826e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.7414588282816693
2002-01-04,0.0046971043137134,4.83602669846417e-06,4,0,0,0,0,1,1,1,0,0,0,1,0.21990967915178652
2011-07-08,0.0106285284810514,2.51985249267274e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.5019813236239711
2011-04-27,-0.00835791696949784,3.86634761304603e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.6217996150727363
2002-08-14,-0.00454363143716385,5.11922023534922e-05,2,0,0,1,0,0,8,0,0,1,0,3,0.7154872630137604
2014-07-30,0.00614559254055003,1.34337509682772e-05,2,0,0,1,0,0,7,0,0,1,0,3,0.3665208175298805
2003-12-23,-0.00018432613489594,1.1290637226561e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.33601543456455985
2014-01-17,-0.00060348900614926,6.2406411184613e-06,4,0,0,0,0,1,1,1,0,0,0,1,0.24981275224578312
2015-12-24,0.0127293777870658,1.09449026918349e-05,3,0,0,0,1,0,12,1,0,0,0,1,0.33083081313316176
2011-03-01,-0.00108841699928242,4.29154806959585e-05,1,0,1,0,0,0,3,0,1,0,0,2,0.6550990817880795
2007-04-03,0.0163635747284161,4.0117051975305e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.6333802331562377
2001-01-23,-0.00941247510178478,1.78479981108623e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.42246891141079596
2000-10-26,-0.00756461171825329,3.08687223542825e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.5555962774738731
2007-06-13,-0.0095486487177272,5.78020228540752e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.7602764158782989
2004-05-06,-0.00240928572543453,1.14952857274809e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.33904698387510984
2008-04-30,-0.00205315052083677,0.000185104409525894,2,0,0,1,0,0,4,0,1,0,0,2,1.360530813785171
2009-03-05,0.00695529090702429,0.000303605621146787,3,0,0,0,1,0,3,0,1,0,0,2,1.7424282514548108
2001-06-22,0.00520560337948162,2.29308620180846e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.4788617965351235
2005-06-07,0.00180874912465967,8.63551574804288e-06,1,0,1,0,0,0,6,0,0,1,0,3,0.2938624805592384
2009-06-16,-0.017312984035593,0.000132134984710505,1,0,1,0,0,0,6,0,0,1,0,3,1.1494998247520747
2011-05-02,0.000427836490903388,9.02265793901023e-05,0,1,0,0,0,0,5,0,1,0,0,2,0.9498767256339229
2014-02-20,0.000757260527604942,5.86008051164452e-05,3,0,0,0,1,0,2,1,0,0,0,1,0.7655116270602635
2003-04-17,-0.00896685596822877,5.23415521340956e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.7234746169292714
2013-11-22,0.00895957982459272,6.44456168342314e-06,4,0,0,0,0,1,11,0,0,0,1,4,0.25386141265310763
2013-01-11,-0.00285631392813812,8.62363278907559e-06,4,0,0,0,0,1,1,1,0,0,0,1,0.2936602252446795
2012-02-14,-0.00992226445333877,3.03409104809646e-05,1,0,1,0,0,0,2,1,0,0,0,1,0.550825838908857
2004-12-06,0.00278834147704643,9.71565424691221e-06,0,1,0,0,0,0,12,1,0,0,0,1,0.3116994425229569
2003-05-13,0.00177927029734981,2.37316571818202e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.48715148754591936
2001-02-01,0.00674025814548251,2.81401014832983e-05,3,0,0,0,1,0,2,1,0,0,0,1,0.5304724449328004
2012-03-20,-0.0036834801931267,2.97867024653313e-05,1,0,1,0,0,0,3,0,1,0,0,2,0.5457719529742372
2009-03-26,0.0102813788975151,0.000143435653273475,3,0,0,0,1,0,3,0,1,0,0,2,1.1976462469088065
2007-12-07,0.0081173685708702,1.48839059480288e-05,4,0,0,0,0,1,12,1,0,0,0,1,0.3857966556105535
2009-01-07,0.00983736530502632,0.000386413311828646,2,0,0,1,0,0,1,1,0,0,0,1,1.9657398399296027
2004-07-05,0.000735356539626864,2.11470320096301e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.4598590219798901
2005-07-04,0.0021742950876984,1.32968461791873e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.3646484084592623
2008-05-06,-0.00505612665966027,4.76341427614948e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.6901749253739575
2001-12-18,0.00934939715997629,1.62008833350271e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.4025032091179784
2007-10-24,-0.0039863764026471,4.73691106378117e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.6882522113136412
2000-07-14,-0.000907715644776985,1.58720521727407e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.39839744191875404
2007-09-25,0.00487070428309444,4.78145320421827e-05,1,0,1,0,0,0,9,0,0,0,1,4,0.6914805278688815
2015-10-16,0.00727057434812473,1.89997019798776e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.43588647581540774
2002-11-20,0.00603586659477706,1.39819934597525e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.3739250387410891
2007-02-08,-5.08504741922877e-05,1.24123099368703e-05,3,0,0,0,1,0,2,1,0,0,0,1,0.3523110832328483
2004-03-26,0.00840624137974899,1.21773904168772e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.3489611785983822
2011-12-29,-0.00433489889507754,3.86306502310758e-05,3,0,0,0,1,0,12,1,0,0,0,1,0.6215356001958037
2013-07-05,0.00975612027381345,8.09836051750172e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.899908913029631
2007-12-18,-0.00425587023602603,0.00016527706209647,1,0,1,0,0,0,12,1,0,0,0,1,1.285601268265048
2001-12-11,-0.000327366340735935,2.51181235053267e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.5011798430237064
2014-12-17,0.0018452232562538,6.47271615792653e-05,2,0,0,1,0,0,12,1,0,0,0,1,0.8045319234142626
2016-05-11,0.00550739230686936,0.000116480946768826,2,0,0,1,0,0,5,0,1,0,0,2,1.0792633912480585
2003-05-08,-0.00657464564208521,3.36960434585252e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.5804829322083914
2007-12-12,-0.0098078345695054,2.45348175199454e-05,2,0,0,1,0,0,12,1,0,0,0,1,0.4953263320271334
2002-01-10,-0.000996833669971053,2.31662912296502e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.48131373582778836
2015-11-25,-0.00627790550815277,5.6944080673489e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.7546130178673637
2008-02-26,0.00788472949192176,9.05245019913035e-05,1,0,1,0,0,0,2,1,0,0,0,1,0.9514436504139565
2008-11-05,0.0284173149831819,0.000787883745176616,2,0,0,1,0,0,11,0,0,0,1,4,2.806926691555403
2004-02-27,0.00411486402239802,4.66711533401036e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.21603507432846084
2006-01-17,0.00612215259259052,3.09737624510486e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.5565407662610943
2012-10-10,-0.00324785867325694,2.87575559622457e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.5362607198205525
2007-12-21,0.01128482101727,3.61335011270441e-05,4,0,0,0,0,1,12,1,0,0,0,1,0.6011114799023897
2013-12-02,-0.00764808554448671,3.78473863786276e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.6152022950105729
2001-11-01,-0.000246214454032057,1.87411939313759e-05,3,0,0,0,1,0,11,0,0,0,1,4,0.43291100622848455
2004-04-26,-0.00188201286096756,3.86494349626065e-06,0,1,0,0,0,0,4,0,1,0,0,2,0.19659459545624977
2007-10-02,0.0145500010802877,0.000111877315006087,1,0,1,0,0,0,10,0,0,0,1,4,1.0577207334929526
2005-12-20,0.00362361964734781,2.61721824039327e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.5115875526626181
2001-05-24,-0.00312742301173152,1.95850273102644e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.4425497408231577
2006-07-03,0.00360020455558008,2.50932517893625e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.5009316499220478
2006-07-11,-0.00694636939465809,1.74637079161237e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.4178960147707046
2002-02-15,-0.00189453798378203,1.09260070274687e-05,4,0,0,0,0,1,2,1,0,0,0,1,0.3305451108013655
2004-05-12,0.00659205997926371,1.95806647011309e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.4425004486001217
2009-05-18,-0.0100149995401342,7.37980318920813e-05,0,1,0,0,0,0,5,0,1,0,0,2,0.8590578088352454
2013-07-17,-0.000869408155988793,1.70651821214179e-05,2,0,0,1,0,0,7,0,0,1,0,3,0.41310025564525976
2010-07-26,0.00620470520460081,5.24351511967002e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.7241211997773591
2004-08-09,-0.0060797369009542,4.25063170598275e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.6519686883572515
2011-09-26,-0.0101135836653583,0.000228233958641792,0,1,0,0,0,0,9,0,0,0,1,4,1.51074140289393
2005-06-09,-0.00139911570268758,1.52547029389933e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.39057269411715534
2006-05-01,0.00976429814326174,4.36913076316594e-05,0,1,0,0,0,0,5,0,1,0,0,2,0.6609940062637437
2013-04-12,0.00129054114850291,1.12580919156259e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.3355308020976003
2016-04-12,0.00890552113834353,2.5493026907526e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.5049061982935642
2001-01-16,-0.00354375361229309,1.44147520901863e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.37966764531872216
2006-12-05,0.000294892827026771,2.77248652066062e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.526544064695503
2007-09-27,0.00871006697076382,3.79409741750141e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.6159624515748837
2012-06-13,-0.00223531396060572,3.01498404101016e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.5490887033085056
2006-11-07,0.00868719857436062,1.07115526706152e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.32728508475968165
2001-11-02,-0.00274323225955264,1.16408773249131e-05,4,0,0,0,0,1,11,0,0,0,1,4,0.3411872993666837
